Marca,Modelo,Operador,Tipo de red,Intensidad,Tasa de bajada,Tasa de subida,Tasa de perdida, RTTAvg, RTTmin,RTTmax, Jitter
  Motorola,      Defy,AME,   HSPA,-140,324.86,200.17,33.562283,218,10,245,252
     Apple,6,AME,   HSPA,-120,1225.74,752.26,38.18182,218,8,245,252
      Otro,Lumia Icon,AME,   GPRS,-82,70.72,50.99,7.267024,1193,6,1399,1044
      Otro,Lumia Icon,MOV,   EDGE,-104,129.49,84.86,8.190263,1248,652,1399,1041
    Lenovo,     A369i,AME,   EDGE,-106,123.8,84.91,38.18182,1257,6,1399,1044
     Apple,6,AME,   HSPA,-80,3022.03,1863.72,26.548887,183,8,245,249
     Apple,        5S,AME,       ,0,0,0,0,0,0,0,0
    Lenovo,     VibeX,AME,  EV-DO,-82,1074.28,381.45,33.788448,181,7,274,284
  Motorola,      Defy,AME,   GPRS,-81,75.44,53.58,12.026408,1064,7,1400,1041
  Motorola,     XT919,AME,   GPRS,-118,31.66,24.73,23.174601,1129,11,1397,1037
      Otro,     OneM8,MOV,   UMTS,-56,1192.76,424.89,42.116516,233,7,277,289
      Sony,        Z3,MOV,   EDGE,-100,122.2,95.9,52.183205,1322,654,1400,1038
     Apple,        5S,NXT,   EDGE,-130,51.54,35.38,38.18182,1193,11,1399,1036
        Lg,   GPro L9,AME,   EDGE,-90,172.7,114.52,11.284908,1045,10,1399,1036
   Samsung,       Ace,AME,    LTE,-118,4206.92,3198.08,16.263855,137,7,154,159
     Apple,        5S,MOV,   GPRS,-65,79.95,62.27,33.212292,1194,10,1399,1036
     Apple,        5S,MOV,       ,0,0,0,0,0,0,0,0
  Motorola,    Moto M,IUS,   HSPA,-115,1449.11,892.25,5.176338,218,13,244,245
   Samsung,        S3,AME,   UMTS,-98,810.63,288.47,39.632217,207,9,275,284
    Huawei,      G730,MOV,  EV-DO,-105,697.03,248.24,38.18182,233,9,276,289
      Sony,        SP,MOV,   GPRS,-60,81.06,59.11,41.070244,1055,8,1400,1040
      Otro,Lumia Icon,AME,   UMTS,-120,448.53,159.53,37.738194,261,151,277,7
      Sony,        Z3,MOV,   EDGE,-70,183.97,143.67,52.362148,1184,8,1401,1043
      Sony,        T3,MOV,   GPRS,-67,84.25,59.32,8.695137,1192,7,1398,1041
        Lg,   GPro L9,MOV,   HSPA,-138,415.24,255.53,38.18182,182,5,245,256
  Motorola,     XT919,AME,   HSPA,-50,3254.63,1998.21,5.766868,218,9,245,254
   Samsung,        S3,AME,       ,0,0,0,0,0,0,0,0
      Otro,        N9,AME,  HSPA+,-74,5248.5,3750.87,12.44698,145,6,184,188
      Otro,        N9,IUS,   EDGE,-94,160.31,107.4,38.18182,1055,8,1399,1040
        Lg,        G3,MOV,   EDGE,-60,217.39,144.01,3.204916,1323,653,1401,1040
   Samsung,      Note,AME,   GPRS,-66,80.05,61.87,1.026671,1248,650,1399,1043
   Samsung,        S3,AME,   UMTS,-115,530.94,189.88,38.18182,222,7,276,285
     Apple,6,AME,  EV-DO,-112,580.3,206.66,33.863735,235,146,276,7
   Samsung,        S4,AME,   GPRS,-94,58.25,46.14,38.18182,1185,13,1400,1039
  Motorola,      Defy,AME,   EDGE,-138,28.13,18.7,31.825991,1333,752,1400,7
      Otro,     OneM8,AME,   CDMA,-63,1191.02,423.2,19.51775,224,147,277,7
  Motorola,    Moto M,AME,   GPRS,-74,80.18,62.48,14.25135,1129,8,1400,1042
   Samsung,        S3,AME,       ,0,0,0,0,0,0,0,0
        Lg,     Lucid,MOV,   HSPA,-75,3246.39,2000.93,9.98801,168,6,244,256
   Samsung,        S3,AME,   EDGE,-98,148.11,97.45,13.993527,1267,748,1400,6
   Samsung,      Note,AME,  HSPA+,-55,5249.88,3749.64,0,172,86,184,191
  Motorola,    Moto M,AME,    LTE,-109,5504.93,4182.34,20.475401,139,85,155,7
  Motorola,  Droid HD,AME,   HSPA,-96,2303.95,1419.09,39.633934,229,114,245,256
      Otro,Lumia Icon,AME,  HSPA+,-106,2995.94,2139,24.887409,167,102,184,5
   Samsung,        S4,AME,   UMTS,-68,1192.98,423.77,0,259,128,276,288
        Lg,   GPro L9,IUS,   CDMA,-114,549.2,194.67,34.535812,233,8,276,289
  Motorola,     OneM8,NXT,   iDen,-134,7.32,2.34,38.18182,1584,827,1777,1323
   Samsung,       Ace,AME,   GPRS,-105,48.58,33.73,24.657679,1248,649,1400,1045
  Motorola,      Defy,MOV,   GPRS,-60,80.46,59.71,13.657181,981,11,1399,1036
   Samsung,        S4,AME,   GPRS,-59,81.29,63.62,36.39201,1321,650,1398,1041
    Huawei,      G730,IUS,  HSPA+,-66,5248.45,3751.73,8.704312,140,8,187,190
   Samsung,      Note,AME,   CDMA,-51,1190.86,426.22,3.433583,232,5,276,288
  Motorola,     XT919,AME,       ,0,0,0,0,0,0,0,0
        Lg,        G3,MOV,   HSPA,-114,1494.39,920.31,42.91687,207,9,245,248
  Motorola,      Defy,AME,   GPRS,-87,66.12,49.15,9.722866,1203,751,1399,7
   Samsung,       Ace,AME,   GPRS,-79,76.83,57.19,29.676176,1268,748,1400,7
     Apple,4,AME,   CDMA,-71,1193.78,422.09,0,234,5,276,288
        Lg,     Lucid,MOV,   EDGE,-60,213.78,145.69,8.995057,1323,652,1401,1044
      Otro, Brigadier,MOV,   GPRS,-77,78.8,59.13,2.083574,1203,748,1401,5
        Lg,   GPro L9,IUS,       ,0,0,0,0,0,0,0,0
      Otro,Lumia Icon,AME,   CDMA,-119,467.07,166.04,25.558758,247,7,276,289
      Sony,        T3,AME,   EDGE,-55,219.72,144.35,5.374301,1194,10,1400,1039
      Sony,        T3,IUS,   GPRS,-70,80.12,57.32,0,1267,750,1399,6
    Huawei,    Ascend,IUS,   CDMA,-95,861.46,304.85,19.288427,233,9,276,285
      Otro,     OneM8,MOV,   GPRS,-63,80.25,55.98,6.562825,1120,15,1399,1036
   Samsung,       Ace,AME,   CDMA,-121,433.01,154.72,38.18182,233,12,275,283
      Otro,     OneM8,AME,       ,0,0,0,0,0,0,0,0
        Lg,   GPro L9,MOV,    LTE,-108,5647.42,4290.91,8.310248,100,5,156,157
   Samsung,        S4,AME,   GPRS,-73,81.92,63.15,16.464281,1110,8,1399,1041
    Huawei,      Y530,MOV,   UMTS,-116,516.28,182.07,27.992275,262,150,276,5
     Apple,4,MOV,   EDGE,-104,130.8,88.08,29.643909,1120,12,1400,1040
   Samsung,       Ace,AME,   HSPA,-86,2758.23,1693.84,14.249252,183,7,242,251
      Otro,     OneM8,AME,   CDMA,-65,1191.75,427.66,2.185644,221,9,275,281
    Huawei,      G730,MOV,   HSPA,-66,3246.47,1996.41,0,228,117,243,248
     Apple,        5S,MOV,  HSPA+,-109,2778.32,1984.94,2.127951,147,9,184,184
   Samsung,       Ace,AME,   EDGE,-116,93.9,63.88,38.18182,1204,750,1400,6
   Samsung,        S4,AME,   UMTS,-63,1192.51,424.27,3.875017,230,129,276,289
      Sony,        Z3,MOV,  HSPA+,-71,4462.54,3751.64,22.983479,120,6,185,190
  Motorola,     XT919,AME,   EDGE,-126,62.55,44.47,38.18182,1322,652,1400,1040
   Samsung,        S3,AME,       ,0,0,0,0,0,0,0,0
   Samsung,        S4,AME,   HSPA,-97,2259.14,1390.39,22.605743,174,11,243,247
      Otro,        N9,AME,   GPRS,-100,52.85,39.6,38.18182,1045,8,1399,1041
    Huawei,      G730,MOV,   GPRS,-110,42.13,31.85,20.578007,1257,10,1399,1042
     Apple,6,AME,   UMTS,-110,614.03,217.82,41.508736,247,9,276,290
   Samsung,       Ace,AME,   UMTS,-139,135.42,48.3,13.776154,179,5,277,287
      Otro,Lumia Icon,MOV,   HSPA,-62,3249.21,1999.67,0,241,237,244,8
     Apple,        5C,AME,       ,0,0,0,0,0,0,0,0
      Otro,     OneM8,IUS,   CDMA,-116,515.07,183.87,38.18182,232,11,276,284
      Sony,        Z3,MOV,   EDGE,-79,175.59,136.61,45.818184,1247,650,1400,1041
  Motorola,  Droid HD,AME,   EDGE,-100,140.9,95,27.763243,1332,749,1401,8
   Samsung,      Note,AME,   EDGE,-129,54.54,37.1,26.814692,1193,6,1400,1043
   Samsung,      Note,AME,   HSPA,-105,1900.58,1169.8,13.95554,204,12,242,249
     Apple,        5S,IUS,   EDGE,-69,218.1,144.95,36.463177,1184,7,1400,1041
   Samsung,        S4,AME,   EDGE,-117,91.05,61.7,23.22414,1332,747,1400,8
  Motorola,      Defy,AME,   HSPA,-100,2127.15,1305.06,2.83072,228,114,244,255
   Samsung,       Ace,AME,   EDGE,-104,128,86.96,38.99617,1184,11,1400,1042
   Samsung,       Ace,MOV,   EDGE,-77,208.94,141.35,26.383747,1045,5,1399,1043
   Samsung,      Note,AME,       ,0,0,0,0,0,0,0,0
      Otro,     OneM8,AME,   CDMA,-84,1044.96,372.66,28.80098,244,127,276,289
   Samsung,       Ace,AME,   GPRS,-117,34.48,24.83,6.154571,1064,9,1401,1039
      Otro,        N9,AME,   EDGE,-127,61.74,41.15,26.35541,1129,9,1400,1039
   Samsung,        S3,AME,    LTE,-65,10400.58,7902.66,11.812725,124,9,155,151
   Samsung,       Ace,IUS,   EDGE,-65,214.25,146.3,2.084516,1119,6,1400,1043
   Samsung,      Note,AME,   GPRS,-99,52.43,38.2,21.217194,1258,10,1401,1039
      Sony,        SP,MOV,   GPRS,-129,20.08,16.04,38.18182,1184,7,1400,1043
   Samsung,      Note,AME,   GPRS,-74,77.17,58.9,13.493446,1128,7,1398,1040
      Otro,     OneM8,AME,   EDGE,-88,177.65,119.03,40.544685,1267,748,1399,5
   Samsung,        S3,AME,       ,0,0,0,0,0,0,0,0
  Motorola,  Droid HD,AME,   CDMA,-109,630.25,224.7,28.886364,237,148,277,9
  Motorola,     XT919,AME,   HSPA,-132,685.71,421.69,4.647631,207,9,245,256
   Samsung,      Note,AME,   HSPA,-51,3252.47,2001.56,15.954277,196,10,245,251
   Samsung,      Note,MOV,   GPRS,-52,82.38,62.87,19.861803,1248,651,1400,1043
     Apple,        5S,AME,  EV-DO,-75,1192.74,420.05,9.936795,210,7,274,286
        Lg,   GPro L9,IUS,   GPRS,-65,80.02,58.29,8.784987,1259,10,1402,1040
  Motorola,     XT919,AME,   GPRS,-66,76.73,57.78,5.431664,1119,9,1399,1038
        Lg,   GPro L9,MOV,   UMTS,-108,647.45,231.59,8.769403,176,6,276,290
      Otro, Brigadier,AME,       ,0,0,0,0,0,0,0,0
      Otro,     OneM8,AME,   GPRS,-73,81.64,57.16,0.769334,1396,1392,1400,5
     Apple,        5S,AME,   UMTS,-85,1027.19,366.16,29.489706,220,7,276,287
  Motorola,     XT919,AME,   CDMA,-105,697.28,248.45,1.929313,245,128,277,290
   Samsung,       Ace,AME,   CDMA,-72,1186.54,425.56,4.029796,259,132,275,281
    Lenovo,     VibeX,AME,   EDGE,-77,206.72,138.36,5.740762,1120,7,1400,1041
      Otro,     OneM8,AME,   EDGE,-91,166.68,112.54,38.18182,1331,749,1399,7
  Motorola,  Droid HD,AME,   EDGE,-109,114.65,76.54,29.415352,1183,8,1400,1042
   Samsung,       Ace,AME,   HSPA,-66,3249.28,1996.63,17.378094,192,8,242,254
      Otro, Brigadier,AME,   CDMA,-66,1191.99,423.91,3.013703,244,130,275,285
   Samsung,       Ace,AME,   EDGE,-113,101.65,68.61,2.961498,1333,752,1400,6
  Motorola,    Moto M,MOV,       ,0,0,0,0,0,0,0,0
    Huawei,    Ascend,IUS,   CDMA,-69,1191.41,422.55,4.510067,233,10,276,288
  Motorola,    Moto M,AME,   CDMA,-80,1112.04,396.68,6.940065,236,145,276,8
        Lg,   GPro L9,IUS,   GPRS,-84,70.59,50.76,7.13299,1035,9,1400,1041
      Otro,Lumia Icon,MOV,   UMTS,-90,942.84,336.74,38.18182,246,129,277,287
     Apple,        5S,AME,   GPRS,-76,79.58,59.89,0,1258,12,1400,1040
   Samsung,      Note,AME,   EDGE,-59,214.63,144.23,0.693726,1333,752,1401,5
   Samsung,       Ace,AME,   GPRS,-100,50.9,41.57,22.368938,896,5,1402,1040
      Sony,        Z1,IUS,   UMTS,-59,1190.56,424.64,1.87577,222,6,276,288
      Otro, Brigadier,AME,       ,0,0,0,0,0,0,0,0
   Samsung,       Ace,AME,    LTE,-71,10400.14,7895.67,28.547895,139,84,156,6
     Apple,        5S,AME,   CDMA,-73,1190.89,424.17,22.376858,273,270,277,5
      Otro, Brigadier,MOV,   GPRS,-102,48.13,36.2,38.18182,1128,10,1400,1039
     Apple,4,MOV,   EDGE,-129,54.34,36.78,22.926723,1118,9,1398,1038
   Samsung,        S3,AME,   GPRS,-85,70.31,49.42,43.007683,1193,8,1400,1040
  Motorola,  Droid HD,AME,   UMTS,-67,1191.65,424.49,14.733468,273,269,276,7
   Samsung,        S3,AME,   CDMA,-105,697.19,247.52,38.18182,208,10,275,283
     Apple,        5S,AME,   EDGE,-101,141.09,93.21,38.18182,1193,11,1400,1038
  Motorola,    Moto M,AME,   CDMA,-51,1190.03,425.69,1.991604,209,10,276,277
     Apple,        5C,AME,       ,0,0,0,0,0,0,0,0
    Lenovo,     A369i,AME,   EDGE,-78,211.22,137.31,42.497166,1129,7,1399,1040
  Motorola,    Moto M,AME,   EDGE,-100,145.03,95.88,29.111706,1257,11,1399,1035
  Motorola,     OneM8,NXT,  EV-DO,-132,251.65,89.21,8.780433,206,6,277,287
     Apple,        5S,MOV,   UMTS,-78,1141.75,409.54,40.875458,235,14,277,279
  Motorola,  Droid HD,AME,   EDGE,-115,95.9,64.85,37.644375,1054,9,1398,1038
   Samsung,        S3,AME,   UMTS,-87,995.39,352.56,0,224,148,275,4
  Motorola,  Droid HD,IUS,   GPRS,-117,34.33,26.94,27.313789,1323,657,1401,1036
   Samsung,      Note,AME,   GPRS,-121,28.8,20.13,7.709516,1332,749,1399,7
   Samsung,      Note,AME,   UMTS,-62,1190.05,425.37,13.967678,259,133,275,277
      Sony,        T3,MOV,   UMTS,-90,941.18,339.41,38.18182,235,9,276,282
   Samsung,        S3,AME,       ,0,0,0,0,0,0,0,0
   Samsung,       Ace,AME,  HSPA+,-58,5251.34,3754.37,19.629921,147,10,184,183
        Lg,        G3,AME,   GPRS,-106,45.08,33.66,42.235081,1396,1392,1400,6
  Motorola,     XT919,AME,   HSPA,-85,2799.76,1722.37,12.500579,219,128,243,9
      Otro, Brigadier,AME,   CDMA,-61,1194.85,427.03,0.942002,261,151,275,5
   Samsung,        S3,AME,   GPRS,-84,68.45,51.71,30.770395,1174,651,1401,1043
     Apple,        5C,MOV,   EDGE,-96,152.21,104.72,26.731138,1267,748,1399,6
   Samsung,        S3,AME,   UMTS,-86,1008.41,358.53,10.282118,235,10,276,283
   Samsung,       Ace,AME,   EDGE,-99,145.57,94.53,38.18182,1332,749,1401,5
  Motorola,     XT919,AME,   GPRS,-80,73.17,56.03,33.029881,832,9,1400,1043
     Apple,        5C,MOV,   EDGE,-99,143.99,97.6,38.18182,1332,750,1401,7
   Samsung,        S3,AME,       ,0,0,0,0,0,0,0,0
      Otro, Brigadier,AME,   CDMA,-138,152.67,54.46,38.18182,249,147,279,5
   Samsung,        S4,IUS,   GPRS,-95,58.78,43.08,6.901958,1099,650,1397,1042
        Lg, Intuition,MOV,   GPRS,-87,67.64,48.28,4.726966,1054,5,1401,1044
     Apple,        5C,MOV,   GPRS,-51,80.31,61.28,8.288664,991,7,1399,1043
      Otro, Brigadier,AME,   GPRS,-80,77.24,55.22,19.10268,1129,10,1401,1038
      Sony,        Z3,MOV,   GPRS,-94,48.66,45.56,45.818184,1109,8,1399,1044
   Samsung,      Note,AME,   CDMA,-51,1187.12,424.72,0,220,11,275,281
      Sony,        Z1,MOV,   EDGE,-66,217.18,146.69,22.527695,1119,7,1400,1043
  Motorola,    Moto M,MOV,    LTE,-57,10398.96,7902.81,37.646221,147,86,156,4
   Samsung,      Note,MOV,       ,0,0,0,0,0,0,0,0
   Samsung,        S3,AME,   CDMA,-88,978.84,349.63,0,233,8,275,283
   Samsung,       Ace,AME,  HSPA+,-84,4594.87,3286.19,38.953789,182,178,185,7
  Motorola,      Defy,AME,   CDMA,-75,1192.02,424.84,38.18182,261,147,279,6
      Otro, Brigadier,AME,  HSPA+,-56,5245.51,3749.32,28.02412,182,178,187,8
     Apple,        5S,AME,   CDMA,-140,119.35,42.5,14.661073,182,6,275,289
        Lg,        G3,MOV,   UMTS,-62,1191.37,424.84,42.919159,262,148,276,7
  Motorola,  Droid HD,AME,   GPRS,-91,59.94,46.86,20.585098,1183,10,1399,1039
     Apple,6,AME,       ,0,0,0,0,0,0,0,0
    Huawei,      Y530,IUS,   CDMA,-51,1195.52,425.12,25.178968,233,11,275,283
    Lenovo,      K900,AME,   HSPA,-62,3246.07,1999.18,37.966541,219,131,244,5
     Apple,        5S,AME,  EV-DO,-52,1194.01,426.69,31.303614,244,128,277,288
      Otro,        N9,AME,   HSPA,-111,1630.16,1003.53,36.724751,206,7,246,253
      Sony,        Z3,MOV,   GPRS,-67,67.43,61.63,0,1120,13,1400,1037
      Otro,Lumia Icon,AME,   EDGE,-67,217.19,142.06,9.576932,1193,8,1400,1040
      Otro,Lumia Icon,MOV,   HSPA,-81,2982.35,1833.12,21.692926,171,6,245,255
      Sony,        SP,AME,   HSPA,-62,3250.66,1998.84,12.228616,195,10,244,249
        Lg,   GPro L9,AME,   GPRS,-52,80.82,57.83,42.370998,1129,10,1400,1037
  Motorola,    Moto M,AME,       ,0,0,0,0,0,0,0,0
      Otro,Lumia Icon,MOV,   EDGE,-100,141.72,94.34,12.097974,1129,8,1400,1040
   Samsung,        S4,AME,   CDMA,-66,1186.84,424.87,0.957105,248,148,275,5
        Lg,     Lucid,AME,  EV-DO,-107,662.97,235.87,10.945686,236,148,276,6
      Sony,        Z1,MOV,   GPRS,-106,45.76,32.72,31.683561,1119,9,1399,1038
   Samsung,        S3,AME,   UMTS,-107,664.55,238,36.754852,233,14,275,279
    Lenovo,      S820,AME,  HSPA+,-72,5248.52,3748.68,4.164413,181,178,184,5
      Otro, Brigadier,AME,   UMTS,-130,284.09,102.42,16.166496,234,8,275,284
  Motorola,        N9,NXT,   EDGE,-81,197.87,136.47,32.976223,1193,6,1400,1042
    Huawei,      Y530,AME,   HSPA,-68,3251.64,1999.15,0,228,115,244,250
    Huawei,    Ascend,IUS,       ,0,0,0,0,0,0,0,0
      Otro,        N9,AME,   CDMA,-53,1186.47,423.81,25.995411,259,131,277,282
  Motorola,    Moto M,AME,   HSPA,-53,3249.23,2000.24,7.168107,174,7,245,253
    Lenovo,     A369i,AME,   GPRS,-83,71.86,54.31,29.799341,1110,8,1401,1044
        Lg,        G3,MOV,   HSPA,-97,2258.53,1392.49,5.701843,204,117,244,250
  Motorola,      Defy,AME,  HSPA+,-96,3722.89,2661.69,38.18182,166,100,187,3
        Lg,        G3,MOV,  HSPA+,-59,5248.76,3747.52,5.964595,172,90,186,182
   Samsung,        S3,AME,   EDGE,-132,45.82,31.48,38.18182,1331,749,1398,6
  Motorola,      Defy,MOV,   EDGE,-109,115,77.26,11.543352,1268,748,1399,4
   Samsung,      Note,AME,   UMTS,-101,763.23,271.7,24.201775,210,10,277,279
   Samsung,        S3,AME,       ,0,0,0,0,0,0,0,0
        Lg,        G3,AME,  EV-DO,-102,745.48,266.92,2.846403,249,146,277,11
     Apple,        5S,AME,   EDGE,-84,191.07,127.51,5.361596,1064,6,1400,1044
   Samsung,       Ace,AME,   GPRS,-72,83.49,59.89,12.493449,1193,7,1399,1044
   Samsung,        S3,MOV,   GPRS,-60,83.5,60.37,6.297561,1183,9,1402,1039
     Apple,6,AME,   CDMA,-120,447.78,159.98,35.254787,259,130,275,286
      Otro, Brigadier,MOV,   EDGE,-73,216.01,144.67,25.050732,1064,12,1398,1033
    Lenovo,      S820,AME,  EV-DO,-64,1190.88,424.35,30.332344,247,12,275,280
      Sony,        Z1,MOV,   EDGE,-97,151.18,99.84,38.18182,1322,656,1399,1033
   Samsung,      Note,MOV,    LTE,-68,10397.6,7900.76,2.708836,123,11,155,155
      Otro,     OneM8,IUS,   CDMA,-80,1104.36,395.59,43.659771,193,6,277,286
        Lg,        G3,MOV,   GPRS,-69,74.95,58.8,30.613501,1119,5,1399,1043
     Apple,6,AME,       ,0,0,0,0,0,0,0,0
  Motorola,  Droid HD,IUS,   GPRS,-81,73.71,56.43,38.18182,1054,7,1400,1038
   Samsung,        S4,AME,    LTE,-58,10395.43,7900.57,37.076611,109,5,154,159
     Apple,6,MOV,   GPRS,-75,81.56,60.5,3.9098,992,9,1400,1041
      Otro,Lumia Icon,AME,   HSPA,-63,3247.87,1996.18,0,172,8,244,248
   Samsung,      Note,AME,   EDGE,-60,216.89,146.6,41.710434,1119,10,1399,1040
      Sony,        Z3,MOV,   GPRS,-106,39.32,35.23,13.006779,1333,751,1399,5
     Apple,6,AME,   UMTS,-84,1043.97,370.72,17.502577,224,149,276,7
        Lg,   GPro L9,AME,       ,0,0,0,0,0,0,0,0
  Motorola,    Moto M,AME,   HSPA,-72,3250.56,2000.86,13.892568,205,11,245,246
     Apple,        5C,AME,   HSPA,-125,999.68,615.64,35.713696,206,11,243,250
     Apple,        5C,MOV,   UMTS,-69,1188.02,428.44,12.287232,234,10,274,282
      Sony,        Z3,MOV,   UMTS,-91,787.84,329.31,17.978794,249,146,278,9
   Samsung,       Ace,AME,   EDGE,-56,218.4,143.54,33.232567,1249,655,1400,1038
   Samsung,        S4,AME,    LTE,-100,6798.29,5166.3,3.58073,152,148,154,5
      Otro,Lumia Icon,MOV,   UMTS,-57,1189.61,426.83,18.800056,247,11,276,287
  Motorola,      Defy,AME,    LTE,-63,10399.49,7901.5,3.571366,138,72,158,159
  Motorola,     XT919,AME,  HSPA+,-65,5250.7,3750.5,0,113,7,185,191
   Samsung,      Note,AME,       ,0,0,0,0,0,0,0,0
        Lg,        G3,AME,   GPRS,-134,14.51,11.27,23.162722,1193,8,1399,1043
  Motorola,    Moto M,AME,   CDMA,-105,697.67,250,39.852859,208,6,274,290
   Samsung,       Ace,AME,   EDGE,-69,219.2,145.89,10.518801,1249,653,1400,1041
      Otro,     OneM8,MOV,   HSPA,-95,2351.53,1446.63,3.384498,196,6,244,253
      Otro,        N9,AME,    LTE,-89,8384.76,6367.9,21.833298,111,8,157,154
  Motorola,     XT919,AME,  HSPA+,-131,1178.93,842.11,3.043154,155,9,183,186
    Huawei,      G730,AME,   GPRS,-133,15.49,11.77,27.638205,980,5,1399,1043
    Huawei,    Ascend,IUS,   EDGE,-59,216.74,145.07,13.925016,1118,6,1399,1040
   Samsung,      Note,AME,   HSPA,-81,2982,1832.19,0,186,9,243,248
   Samsung,       Ace,AME,   GPRS,-85,65.91,51.12,9.137972,1257,10,1399,1036
      Sony,        SP,MOV,   HSPA,-51,3250.11,1998.42,0,209,132,244,4
      Otro,        N9,AME,  HSPA+,-87,4377.98,3123.83,38.18182,149,99,184,3
      Sony,        T3,AME,       ,0,0,0,0,0,0,0,0
        Lg,        G3,IUS,   GPRS,-76,78.13,59.36,24.067665,1396,1394,1398,5
     Apple,        5S,MOV,   EDGE,-87,180.1,120.84,1.704222,1322,656,1399,1033
      Otro,     OneM8,MOV,   EDGE,-100,141.58,95.83,14.515834,1109,7,1400,1043
      Otro,        N9,MOV,   EDGE,-102,137.76,91.75,0.735823,1194,7,1400,1041
    Huawei,       H3C,AME,   UMTS,-102,747.89,267.15,38.532776,207,9,277,280
  Motorola,     XT919,AME,   UMTS,-88,979.44,347.61,22.693056,274,270,277,7
   Samsung,        S3,AME,       ,0,0,0,0,0,0,0,0
   Samsung,        S4,AME,   CDMA,-82,1074.87,383.28,8.169696,195,7,275,288
     Apple,        5C,AME,    LTE,-101,6654.15,5058.97,7.71174,146,85,155,3
   Samsung,        S4,AME,   UMTS,-136,184.48,66,30.741596,245,130,276,285
      Otro,        N9,AME,    LTE,-75,10398.22,7901.54,43.453842,144,73,155,160
     Apple,6,AME,   CDMA,-103,728.58,261.71,17.845335,260,148,279,12
   Samsung,       Ace,AME,   GPRS,-139,9.36,6.48,12.904878,1045,7,1399,1040
      Sony,        Z1,AME,   GPRS,-135,13.37,10.65,38.18182,1064,5,1399,1043
      Sony,        T3,MOV,   EDGE,-82,196.73,133.06,37.406338,1194,12,1399,1040
     Apple,4,MOV,   HSPA,-136,505.29,310.39,43.028084,206,9,246,256
    Lenovo,      S820,AME,  EV-DO,-99,796.56,285.36,2.820165,233,10,276,284
        Lg,   GPro L9,MOV,       ,0,0,0,0,0,0,0,0
     Apple,        5C,AME,   UMTS,-88,973.98,350.62,33.389656,221,8,276,287
      Sony,        Z3,MOV,   EDGE,-76,181.73,148.86,28.534164,1128,8,1396,1038
   Samsung,      Note,AME,   EDGE,-91,170.03,114.01,7.509489,1119,9,1398,1039
     Apple,6,AME,   HSPA,-96,2305.93,1419.47,38.18182,208,8,244,252
   Samsung,      Note,AME,   GPRS,-103,47.96,37.52,26.718262,1054,7,1399,1040
     Apple,        5C,MOV,   HSPA,-72,3252.62,1998.28,0,197,12,246,247
   Samsung,      Note,AME,   GPRS,-93,60.61,45.48,36.969975,1258,14,1400,1036
   Samsung,        S3,AME,   EDGE,-135,37.04,25.08,14.735714,1109,9,1400,1036
  Motorola,     XT919,AME,       ,0,0,0,0,0,0,0,0
      Sony,        SP,IUS,   EDGE,-123,72.5,48.79,4.307717,1129,7,1400,1042
